unknown_file,unknown_file_name,best_score,best_confidence,match_1_score,match_1_file_name,match_1_track_slug,match_1_year,match_1_driver_slug,match_1_photographer_slug,match_2_score,match_2_file_name,match_2_track_slug,match_2_year,match_2_driver_slug,match_2_photographer_slug,match_3_score,match_3_file_name,match_3_track_slug,match_3_year,match_3_driver_slug,match_3_photographer_slug,match_4_score,match_4_file_name,match_4_track_slug,match_4_year,match_4_driver_slug,match_4_photographer_slug,match_5_score,match_5_file_name,match_5_track_slug,match_5_year,match_5_driver_slug,match_5_photographer_slug,suggested_track_slug,suggested_year,suggested_driver_slug,suggested_photographer_slug,review_action,final_track_slug,final_year,final_driver_slug,final_photographer_slug,final_file_name,notes
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10095.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10095.jpg,0.9506,very_high,0.9506,141-speedway_unknown-year_frankie-heimerl_joe-slack_photo_001.jpg,141-speedway,unknown-year,frankie-heimerl,joe-slack,0.8693,141-speedway_unknown-year_ron-bomber_joe-verdegan_post_001.jpg,141-speedway,unknown-year,ron-bomber,joe-verdegan,0.8665,beaver-dam-raceway_unknown-year_rick-lemanski_dave-olson_photo_001.jpg,beaver-dam-raceway,unknown-year,rick-lemanski,dave-olson,0.8655,141-speedway_unknown-year_willie-goeden_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,willie-goeden,unknown-photographer,0.8605,141-speedway_unknown-year_willie-goeden_joe-slack_photo_001.jpg,141-speedway,unknown-year,willie-goeden,joe-slack,141-speedway,unknown-year,frankie-heimerl,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10096.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10096.jpg,0.8551,medium,0.8551,dells-motor-speedway_unknown-year_unknown-driver_bob-schafer_photo_026.jpg,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,0.854,141-speedway_unknown-year_randy-rasmussen_joe-slack_photo_001.jpg,141-speedway,unknown-year,randy-rasmussen,joe-slack,0.8525,141-speedway_unknown-year_butch-behrendt_dennis-satorius_post_001.jpg,141-speedway,unknown-year,butch-behrendt,dennis-satorius,0.8524,columbus-151-speedway_unknown-year_bob-dauterman_unknown-photographer_photo_001.jpg,columbus-151-speedway,unknown-year,bob-dauterman,unknown-photographer,0.8521,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10097.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10097.jpg,0.8763,medium,0.8763,capital-super-speedway_unknown-year_larry-hoefs_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,larry-hoefs,pat-heaney,0.8696,columbus-151-speedway_unknown-year_unknown-driver_unknown-photographer_photo_1292.jpg,columbus-151-speedway,unknown-year,unknown-driver,unknown-photographer,0.8649,141-speedway_unknown-year_chris-price_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,chris-price,unknown-photographer,0.8605,columbus-151-speedway_unknown-year_bob-dauterman_unknown-photographer_photo_001.jpg,columbus-151-speedway,unknown-year,bob-dauterman,unknown-photographer,0.8472,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,capital-super-speedway,unknown-year,larry-hoefs,pat-heaney,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10099.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10099.jpg,0.9081,high,0.9081,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.9048,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8984,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,0.8919,141-speedway_unknown-year_ray-schmoeker_joe-slack_photo_001.jpg,141-speedway,unknown-year,ray-schmoeker,joe-slack,0.8889,141-speedway_unknown-year_tom-raatz_joe-slack_photo_001.jpg,141-speedway,unknown-year,tom-raatz,joe-slack,141-speedway,unknown-year,jim-pitzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10100.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10100.jpg,0.8965,medium,0.8965,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.8853,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,0.8745,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8703,141-speedway_unknown-year_tom-raatz_joe-slack_photo_001.jpg,141-speedway,unknown-year,tom-raatz,joe-slack,0.8695,141-speedway_unknown-year_ray-schmoeker_joe-slack_photo_001.jpg,141-speedway,unknown-year,ray-schmoeker,joe-slack,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10101.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10101.jpg,0.8969,medium,0.8969,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.894,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.8918,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8856,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,0.8842,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,141-speedway,unknown-year,jim-pitzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10102.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10102.jpg,0.8678,medium,0.8678,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8666,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8638,141-speedway_unknown-year_unknown_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown,joe-slack,0.8632,141-speedway_unknown-year_chuck-grall_joe-slack_photo_002.jpg,141-speedway,unknown-year,chuck-grall,joe-slack,0.8631,141-speedway_unknown-year_speedway-sportsman-joe-slack-phot_joe-slack_photo_001.jpg,141-speedway,unknown-year,speedway-sportsman-joe-slack-phot,joe-slack,141-speedway,1985,brian-reif,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10103.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10103.jpg,0.8828,medium,0.8828,141-speedway_unknown-year_willie-goeden_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,willie-goeden,unknown-photographer,0.8785,141-speedway_unknown-year_butch-wondra_joe-slack_photo_001.jpg,141-speedway,unknown-year,butch-wondra,joe-slack,0.8778,141-speedway_unknown-year_randy-sippel_joe-slack_photo_001.jpg,141-speedway,unknown-year,randy-sippel,joe-slack,0.8719,141-speedway_unknown-year_unknown_joe-verdegan_post_004.jpg,141-speedway,unknown-year,unknown,joe-verdegan,0.8717,141-speedway_unknown-year_willie-goeden_joe-slack_photo_001.jpg,141-speedway,unknown-year,willie-goeden,joe-slack,141-speedway,unknown-year,willie-goeden,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10104.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10104.jpg,0.8767,medium,0.8767,141-speedway_unknown-year_kelly-hafemann_unknown-photographer_photo_10033.jpg,141-speedway,unknown-year,kelly-hafemann,unknown-photographer,0.8759,141-speedway_unknown-year_unknown_joe-verdegan_post_004.jpg,141-speedway,unknown-year,unknown,joe-verdegan,0.8757,141-speedway_unknown-year_unknown_joe-slack_photo_009.jpg,141-speedway,unknown-year,unknown,joe-slack,0.8663,141-speedway_unknown-year_unknown-driver_joe-slack_photo_003.jpg,141-speedway,unknown-year,unknown-driver,joe-slack,0.8648,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,141-speedway,unknown-year,kelly-hafemann,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10105.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10105.jpg,0.7779,very_low,0.7779,cedar-lake-speedway_unknown-year_jason-vandekamp_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,jason-vandekamp,unknown-photographer,0.7481,141-speedway_unknown-year_bruce-belland_joe-slack_photo_111.jpg,141-speedway,unknown-year,bruce-belland,joe-slack,0.7366,cedar-lake-speedway_unknown-year_eric-pember_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,eric-pember,unknown-photographer,0.7316,cedar-lake-speedway_unknown-year_dwayne-clarke_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,dwayne-clarke,unknown-photographer,0.7288,141-speedway_2011_aaron-holiday_aaron-holiday_post_001.jpg,141-speedway,2011,aaron-holiday,aaron-holiday,cedar-lake-speedway,unknown-year,jason-vandekamp,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10106.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10106.jpg,0.8243,low_clue,0.8243,beaver-dam-raceway_1998_dale-weyer_unknown-credit_post_001.jpg,beaver-dam-raceway,1998,dale-weyer,unknown-credit,0.8198,141-speedway_unknown-year_chuck-grall_joe-verdegan_post_001.jpg,141-speedway,unknown-year,chuck-grall,joe-verdegan,0.8102,141-speedway_unknown-year_kelly-hafemann_joe-slack_photo_001.jpg,141-speedway,unknown-year,kelly-hafemann,joe-slack,0.8039,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,0.7911,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,beaver-dam-raceway,1998,dale-weyer,unknown-credit,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10107.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10107.jpg,0.8103,low_clue,0.8103,141-speedway_1985_darrell-massart_joe-slack_post_001.jpg,141-speedway,1985,darrell-massart,joe-slack,0.8103,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.8027,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8021,141-speedway_unknown-year_mike-bolm_joe-verdegan_post_001.jpg,141-speedway,unknown-year,mike-bolm,joe-verdegan,0.7989,beaver-dam-raceway_1998_dale-weyer_unknown-credit_post_001.jpg,beaver-dam-raceway,1998,dale-weyer,unknown-credit,141-speedway,1985,darrell-massart,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10108.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10108.jpg,0.838,low_clue,0.838,capital-super-speedway_1982_bobby-weiss_al-fortner_photo_001.jpg,capital-super-speedway,1982,bobby-weiss,al-fortner,0.8342,columbus-151-speedway_unknown-year_unknown-driver_unknown-photographer_photo_1292.jpg,columbus-151-speedway,unknown-year,unknown-driver,unknown-photographer,0.8329,141-speedway_1985_darrell-massart_joe-slack_post_001.jpg,141-speedway,1985,darrell-massart,joe-slack,0.8229,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8216,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,capital-super-speedway,1982,bobby-weiss,al-fortner,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10109.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10109.jpg,0.8605,medium,0.8605,columbus-151-speedway_unknown-year_unknown-driver_unknown-photographer_photo_1292.jpg,columbus-151-speedway,unknown-year,unknown-driver,unknown-photographer,0.8563,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.8471,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8436,capital-super-speedway_unknown-year_al-schill_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,al-schill,unknown-photographer,0.8423,cedar-lake-speedway_unknown-year_dan-olson_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,dan-olson,unknown-photographer,columbus-151-speedway,unknown-year,unknown-driver,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10110.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10110.jpg,0.8655,medium,0.8655,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8582,capital-super-speedway_unknown-year_scott-hansen_bob-elman_photo_001.jpg,capital-super-speedway,unknown-year,scott-hansen,bob-elman,0.8563,capital-super-speedway_unknown-year_spike-thiel_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,spike-thiel,pat-heaney,0.8499,dells-motor-speedway_unknown-year_paula-knutson_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,paula-knutson,unknown-photographer,0.8423,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,141-speedway,1985,roy-powless,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10117.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10117.jpg,0.8353,low_clue,0.8353,beaver-dam-raceway_unknown-year_rich-wondra_joe-slack_post_001.jpg,beaver-dam-raceway,unknown-year,rich-wondra,joe-slack,0.8258,beaver-dam-raceway_unknown-year_rick-lemanski_dave-olson_photo_001.jpg,beaver-dam-raceway,unknown-year,rick-lemanski,dave-olson,0.804,angell-park-speedway_1996_randy-fiscus_unknown-photographer_001.jpg,angell-park-speedway,1996,randy-fiscus,unknown-photographer,0.7913,141-speedway_unknown-year_ron-bomber_joe-verdegan_post_001.jpg,141-speedway,unknown-year,ron-bomber,joe-verdegan,0.7894,beaver-dam-raceway_unknown-year_jim-rataczyk_michael-halbherr_post_001.jpg,beaver-dam-raceway,unknown-year,jim-rataczyk,michael-halbherr,beaver-dam-raceway,unknown-year,rich-wondra,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10122.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10122.jpg,0.8689,medium,0.8689,capital-super-speedway_unknown-year_butch-mierendorf_doug-schoebel_post_001.jpg,capital-super-speedway,unknown-year,butch-mierendorf,doug-schoebel,0.8518,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.8394,capital-super-speedway_unknown-year_tod-blair_bob-schafer_photo_317.jpg,capital-super-speedway,unknown-year,tod-blair,bob-schafer,0.8382,dells-motor-speedway_unknown-year_unknown-driver_bob-schafer_photo_13696.jpg,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,0.8353,dells-motor-speedway_1989_ken-christensen_bob-schafer_photo_13777.jpg,dells-motor-speedway,1989,ken-christensen,bob-schafer,capital-super-speedway,unknown-year,butch-mierendorf,doug-schoebel,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10123.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10123.jpg,0.8615,medium,0.8615,dells-motor-speedway_unknown-year_john-mcnamara_bob-schafer_photo_457.jpg,dells-motor-speedway,unknown-year,john-mcnamara,bob-schafer,0.8613,capital-super-speedway_unknown-year_butch-mierendorf_doug-schoebel_post_001.jpg,capital-super-speedway,unknown-year,butch-mierendorf,doug-schoebel,0.8612,capital-super-speedway_unknown-year_tod-blair_bob-schafer_photo_317.jpg,capital-super-speedway,unknown-year,tod-blair,bob-schafer,0.8557,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8556,capital-super-speedway_unknown-year_randy-ross_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,randy-ross,pat-heaney,dells-motor-speedway,unknown-year,john-mcnamara,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10124.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10124.jpg,0.8315,low_clue,0.8315,capital-super-speedway_unknown-year_tod-blair_bob-schafer_photo_317.jpg,capital-super-speedway,unknown-year,tod-blair,bob-schafer,0.8289,capital-super-speedway_unknown-year_unknown-driver_bob-schafer_photo_366.jpg,capital-super-speedway,unknown-year,unknown-driver,bob-schafer,0.8286,dells-motor-speedway_unknown-year_john-mcnamara_bob-schafer_photo_457.jpg,dells-motor-speedway,unknown-year,john-mcnamara,bob-schafer,0.8282,dells-motor-speedway_unknown-year_rick-wateski_bob-schafer_photo_083.jpg,dells-motor-speedway,unknown-year,rick-wateski,bob-schafer,0.8281,capital-super-speedway_unknown-year_butch-mierendorf_doug-schoebel_post_001.jpg,capital-super-speedway,unknown-year,butch-mierendorf,doug-schoebel,capital-super-speedway,unknown-year,tod-blair,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10126.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10126.jpg,0.8552,medium,0.8552,columbus-151-speedway_unknown-year_unknown-driver_unknown-photographer_photo_1292.jpg,columbus-151-speedway,unknown-year,unknown-driver,unknown-photographer,0.8499,dells-motor-speedway_unknown-year_rick-wateski_jerry-kirschbaum-ii_post_001.jpg,dells-motor-speedway,unknown-year,rick-wateski,jerry-kirschbaum-ii,0.8498,capital-super-speedway_unknown-year_john-ziegler_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,john-ziegler,unknown-photographer,0.8375,capital-super-speedway_1982_bobby-weiss_al-fortner_photo_001.jpg,capital-super-speedway,1982,bobby-weiss,al-fortner,0.836,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,columbus-151-speedway,unknown-year,unknown-driver,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10127.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10127.jpg,0.8721,medium,0.8721,capital-super-speedway_unknown-year_butch-mierendorf_doug-schoebel_post_001.jpg,capital-super-speedway,unknown-year,butch-mierendorf,doug-schoebel,0.8708,141-speedway_unknown-year_pete-berken_joe-verdegan_post_001.jpg,141-speedway,unknown-year,pete-berken,joe-verdegan,0.8686,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.8635,141-speedway_1985_george-henkel_joe-slack_post_001.jpg,141-speedway,1985,george-henkel,joe-slack,0.8624,capital-super-speedway_1983_ted-musgrave_al-fortner_photo_001 (2).jpg,capital-super-speedway,1983,ted-musgrave,al-fortner,capital-super-speedway,unknown-year,butch-mierendorf,doug-schoebel,,,,,,,
